Type,Function,Mode,Series,X,Time_ns
u32,null,admixture,5x6,70,0.872216
u32,sse2,admixture,5x6,70,3.416386
u32,tmueller,admixture,5x6,70,2.800304
u32,unrolledlut,admixture,5x6,70,3.197267
u32,yy,admixture,5x6,70,1.236372
u32,zmij_scalar,admixture,5x6,70,2.251885
u32,zmij_x64_native,admixture,5x6,70,1.326563
u32,zmij_x64_v1,admixture,5x6,70,1.924792
u32,zmij_x64_v2,admixture,5x6,70,1.383502
u32,zmij_x64_v3,admixture,5x6,70,1.311559
u32,zmij_x64_v3_nokernel,admixture,5x6,70,1.319003
u32,zmij_x64_v4,admixture,5x6,70,1.301909
u32,amartin,admixture,5x6,80,1.312661
u32,branchlut,admixture,5x6,80,2.925642
u32,branchlut2,admixture,5x6,80,2.380505
